year,geo_name,geo,income
2015,"La Salle County","05000US48283",37292.0
2015,"Lavaca County","05000US48285",48677.0
2015,"Lee County","05000US48287",53902.0
2015,"Leon County","05000US48289",49802.0
2015,"Liberty County","05000US48291",48729.0
2015,"Limestone County","05000US48293",37554.0
2015,"Lipscomb County","05000US48295",63125.0
2015,"Live Oak County","05000US48297",50400.0
2015,"Llano County","05000US48299",48259.0
2015,"Loving County","05000US48301",None
2015,"Lubbock County, TX","05000US48303",46075.0
2015,"Lynn County","05000US48305",39526.0
2015,"McCulloch County","05000US48307",40561.0
2015,"McLennan County, TX","05000US48309",42687.0
2015,"McMullen County","05000US48311",46250.0
2015,"Madison County","05000US48313",39390.0
2015,"Marion County","05000US48315",34175.0
2015,"Martin County","05000US48317",55682.0
2015,"Mason County","05000US48319",37654.0
2015,"Matagorda County","05000US48321",40797.0
2015,"Maverick County","05000US48323",33747.0
2015,"Medina County","05000US48325",57338.0
2015,"Menard County","05000US48327",34464.0
2015,"Midland County, TX","05000US48329",68806.0
2015,"Milam County","05000US48331",38929.0
2015,"Mills County","05000US48333",43920.0
2015,"Mitchell County","05000US48335",49870.0
2015,"Montague County","05000US48337",46172.0
2015,"Montgomery County, TX","05000US48339",68838.0
2015,"Moore County","05000US48341",49802.0
2015,"Morris County","05000US48343",39453.0
2015,"Motley County","05000US48345",31683.0
2015,"Nacogdoches County","05000US48347",39538.0
2015,"Navarro County","05000US48349",41505.0
2015,"Newton County","05000US48351",38144.0
2015,"Nolan County","05000US48353",37102.0
2015,"Nueces County, TX","05000US48355",50337.0
2015,"Ochiltree County","05000US48357",51517.0
2015,"Oldham County","05000US48359",50893.0
2015,"Orange County","05000US48361",49763.0
2015,"Palo Pinto County","05000US48363",39516.0
2015,"Panola County","05000US48365",50119.0
2015,"Parker County, TX","05000US48367",67288.0
2015,"Parmer County","05000US48369",45326.0
2015,"Pecos County","05000US48371",50305.0
2015,"Polk County","05000US48373",39662.0
2015,"Potter County, TX","05000US48375",38159.0
2015,"Presidio County","05000US48377",32132.0
2015,"Rains County","05000US48379",48448.0
2015,"Randall County, TX","05000US48381",60972.0
2015,"Reagan County","05000US48383",52181.0
2015,"Real County","05000US48385",36523.0
2015,"Red River County","05000US48387",31563.0
2015,"Reeves County","05000US48389",43540.0
2015,"Refugio County","05000US48391",44240.0
2015,"Roberts County","05000US48393",63889.0
2015,"Robertson County","05000US48395",46501.0
2015,"Rockwall County","05000US48397",87524.0
2015,"Runnels County","05000US48399",41526.0
2015,"Rusk County","05000US48401",46173.0
2015,"Sabine County","05000US48403",31307.0
2015,"San Augustine County","05000US48405",28275.0
2015,"San Jacinto County","05000US48407",43029.0
2015,"San Patricio County","05000US48409",52261.0
2015,"San Saba County","05000US48411",39040.0
2015,"Schleicher County","05000US48413",55543.0
2015,"Scurry County","05000US48415",56842.0
2015,"Shackelford County","05000US48417",48750.0
2015,"Shelby County","05000US48419",37756.0
2015,"Sherman County","05000US48421",51987.0
2015,"Smith County, TX","05000US48423",46929.0
2015,"Somervell County","05000US48425",51912.0
2015,"Starr County","05000US48427",26172.0
2015,"Stephens County","05000US48429",43951.0
2015,"Sterling County","05000US48431",53456.0
2015,"Stonewall County","05000US48433",42155.0
2015,"Sutton County","05000US48435",51667.0
2015,"Swisher County","05000US48437",37040.0
2015,"Tarrant County, TX","05000US48439",58711.0
2015,"Taylor County, TX","05000US48441",45396.0
2015,"Terrell County","05000US48443",31111.0
2015,"Terry County","05000US48445",37475.0
2015,"Throckmorton County","05000US48447",41042.0
2015,"Titus County","05000US48449",44178.0
2015,"Tom Green County, TX","05000US48451",46711.0
2015,"Travis County, TX","05000US48453",61451.0
2015,"Trinity County","05000US48455",34295.0
2015,"Tyler County","05000US48457",41360.0
2015,"Upshur County","05000US48459",46673.0
2015,"Upton County","05000US48461",46131.0
2015,"Uvalde County","05000US48463",38568.0
2015,"Val Verde County","05000US48465",42174.0
2015,"Van Zandt County","05000US48467",44002.0
2015,"Victoria County","05000US48469",51758.0
2015,"Walker County","05000US48471",37666.0
2015,"Waller County","05000US48473",51348.0
2015,"Ward County","05000US48475",51345.0
2015,"Washington County","05000US48477",51269.0
2015,"Webb County, TX","05000US48479",38862.0
2015,"Wharton County","05000US48481",45176.0
2015,"Wheeler County","05000US48483",52221.0
2015,"Wichita County, TX","05000US48485",45543.0
2015,"Wilbarger County","05000US48487",41630.0
2015,"Willacy County","05000US48489",26495.0
2015,"Williamson County, TX","05000US48491",73750.0
2015,"Wilson County","05000US48493",68100.0
2015,"Winkler County","05000US48495",55756.0
2015,"Wise County","05000US48497",56897.0
2015,"Wood County","05000US48499",45686.0
2015,"Yoakum County","05000US48501",56153.0
2015,"Young County","05000US48503",44693.0
2015,"Zapata County","05000US48505",32162.0
2015,"Zavala County","05000US48507",26672.0
2016,"Anderson County","05000US48001",42146.0
2016,"Andrews County","05000US48003",70121.0
2016,"Angelina County","05000US48005",44185.0
2016,"Aransas County","05000US48007",44851.0
2016,"Archer County","05000US48009",62407.0
2016,"Armstrong County","05000US48011",65000.0
2016,"Atascosa County","05000US48013",53181.0
2016,"Austin County","05000US48015",56681.0
2016,"Bailey County","05000US48017",40589.0
2016,"Bandera County","05000US48019",55434.0
2016,"Bastrop County","05000US48021",55808.0
2016,"Baylor County","05000US48023",34382.0
2016,"Bee County","05000US48025",44005.0
2016,"Bell County, TX","05000US48027",51529.0
2016,"Bexar County, TX","05000US48029",52353.0
2016,"Blanco County","05000US48031",56573.0
2016,"Borden County","05000US48033",77569.0
2016,"Bosque County","05000US48035",45419.0
2016,"Bowie County","05000US48037",42683.0
2016,"Brazoria County, TX","05000US48039",72006.0
2016,"Brazos County, TX","05000US48041",41654.0
2016,"Brewster County","05000US48043",38440.0
2016,"Briscoe County","05000US48045",40385.0
2016,"Brooks County","05000US48047",24913.0
2016,"Brown County","05000US48049",43235.0
2016,"Burleson County","05000US48051",52513.0
2016,"Burnet County","05000US48053",54259.0
2016,"Caldwell County","05000US48055",49533.0
2016,"Calhoun County","05000US48057",54167.0
2016,"Callahan County","05000US48059",40568.0
2016,"Cameron County, TX","05000US48061",34578.0
2016,"Camp County","05000US48063",40045.0
2016,"Carson County","05000US48065",64554.0
2016,"Cass County","05000US48067",39366.0
2016,"Castro County","05000US48069",42733.0
2016,"Chambers County","05000US48071",70396.0
2016,"Cherokee County","05000US48073",40769.0
2016,"Childress County","05000US48075",37125.0
2016,"Clay County","05000US48077",45341.0
2016,"Cochran County","05000US48079",38625.0
2016,"Coke County","05000US48081",41756.0
2016,"Coleman County","05000US48083",42049.0
2016,"Collin County, TX","05000US48085",86188.0
2016,"Collingsworth County","05000US48087",40257.0
2016,"Colorado County","05000US48089",45398.0
2016,"Comal County, TX","05000US48091",69666.0
2016,"Comanche County","05000US48093",39054.0
2016,"Concho County","05000US48095",48516.0
2016,"Cooke County","05000US48097",56269.0
2016,"Coryell County","05000US48099",49275.0
2016,"Cottle County","05000US48101",33750.0
2016,"Crane County","05000US48103",60133.0
2016,"Crockett County","05000US48105",50646.0
2016,"Crosby County","05000US48107",39026.0
2016,"Culberson County","05000US48109",33981.0
2016,"Dallam County","05000US48111",43897.0
2016,"Dallas County, TX","05000US48113",51411.0
2016,"Dawson County","05000US48115",42354.0
2016,"Deaf Smith County","05000US48117",47219.0
2016,"Delta County","05000US48119",40529.0
2016,"Denton County, TX","05000US48121",76678.0
2016,"DeWitt County","05000US48123",50582.0
2016,"Dickens County","05000US48125",42118.0
2016,"Dimmit County","05000US48127",32204.0
2016,"Donley County","05000US48129",40560.0
2016,"Duval County","05000US48131",33115.0
2016,"Eastland County","05000US48133",34434.0
2016,"Ector County, TX","05000US48135",58335.0
2016,"Edwards County","05000US48137",39457.0
2016,"Ellis County, TX","05000US48139",64382.0
2016,"El Paso County, TX","05000US48141",42075.0
2016,"Erath County","05000US48143",42492.0
2016,"Falls County","05000US48145",38547.0
2016,"Fannin County","05000US48147",45471.0
2016,"Fayette County","05000US48149",51290.0
2016,"Fisher County","05000US48151",41531.0
2016,"Floyd County","05000US48153",43070.0
2016,"Foard County","05000US48155",48068.0
2016,"Fort Bend County, TX","05000US48157",91152.0
2016,"Franklin County","05000US48159",42652.0
2016,"Freestone County","05000US48161",45134.0
2016,"Frio County","05000US48163",37163.0
2016,"Gaines County","05000US48165",58788.0
2016,"Galveston County, TX","05000US48167",63064.0
2016,"Garza County","05000US48169",52708.0
2016,"Gillespie County","05000US48171",55850.0
2016,"Glasscock County","05000US48173",62159.0
2016,"Goliad County","05000US48175",54375.0
2016,"Gonzales County","05000US48177",46630.0
2016,"Gray County","05000US48179",45264.0
2016,"Grayson County, TX","05000US48181",50212.0
2016,"Gregg County, TX","05000US48183",47140.0
2016,"Grimes County","05000US48185",47839.0
2016,"Guadalupe County, TX","05000US48187",64599.0
2016,"Hale County","05000US48189",44995.0
2016,"Hall County","05000US48191",27244.0
2016,"Hamilton County","05000US48193",45105.0
2016,"Hansford County","05000US48195",41335.0
2016,"Hardeman County","05000US48197",35156.0
2016,"Hardin County","05000US48199",54352.0
2016,"Harris County, TX","05000US48201",55584.0
2016,"Harrison County","05000US48203",46230.0
2016,"Hartley County","05000US48205",64614.0
2016,"Haskell County","05000US48207",41067.0
2016,"Hays County, TX","05000US48209",60495.0
2016,"Hemphill County","05000US48211",67773.0
2016,"Henderson County","05000US48213",43434.0
2016,"Hidalgo County, TX","05000US48215",36094.0
2016,"Hill County","05000US48217",43441.0
2016,"Hockley County","05000US48219",50331.0
2016,"Hood County","05000US48221",58315.0
2016,"Hopkins County","05000US48223",45748.0
2016,"Houston County","05000US48225",32434.0
2016,"Howard County","05000US48227",50977.0
2016,"Hudspeth County","05000US48229",26635.0
2016,"Hunt County","05000US48231",45643.0
2016,"Hutchinson County","05000US48233",50114.0
2016,"Irion County","05000US48235",64100.0
2016,"Jack County","05000US48237",50390.0
2016,"Jackson County","05000US48239",56601.0
2016,"Jasper County","05000US48241",44552.0
2016,"Jeff Davis County","05000US48243",50174.0
2016,"Jefferson County, TX","05000US48245",44965.0
2016,"Jim Hogg County","05000US48247",34769.0
2016,"Jim Wells County","05000US48249",43321.0
2016,"Johnson County, TX","05000US48251",59095.0
2016,"Jones County","05000US48253",47007.0
2016,"Karnes County","05000US48255",46058.0
2016,"Kaufman County, TX","05000US48257",60179.0
2016,"Kendall County","05000US48259",76350.0
2016,"Kenedy County","05000US48261",24000.0
2016,"Kent County","05000US48263",50625.0
2016,"Kerr County","05000US48265",44261.0
2016,"Kimble County","05000US48267",41263.0
2016,"King County","05000US48269",57083.0
2016,"Kinney County","05000US48271",34398.0
2016,"Kleberg County","05000US48273",41469.0
2016,"Knox County","05000US48275",42188.0
2016,"Lamar County","05000US48277",40283.0
2016,"Lamb County","05000US48279",41401.0
2016,"Lampasas County","05000US48281",50358.0
2016,"La Salle County","05000US48283",40094.0
2016,"Lavaca County","05000US48285",47753.0
2016,"Lee County","05000US48287",54346.0
2016,"Leon County","05000US48289",47441.0
2016,"Liberty County","05000US48291",49655.0
2016,"Limestone County","05000US48293",37431.0
2016,"Lipscomb County","05000US48295",60163.0
2016,"Live Oak County","05000US48297",50741.0
2016,"Llano County","05000US48299",48562.0
2016,"Loving County","05000US48301",56875.0
2016,"Lubbock County, TX","05000US48303",46859.0
2016,"Lynn County","05000US48305",40722.0
2016,"McCulloch County","05000US48307",40784.0
2016,"McLennan County, TX","05000US48309",44246.0
2016,"McMullen County","05000US48311",57589.0
2016,"Madison County","05000US48313",43209.0
2016,"Marion County","05000US48315",35424.0
2016,"Martin County","05000US48317",63992.0
2016,"Mason County","05000US48319",38496.0
2016,"Matagorda County","05000US48321",41253.0
2016,"Maverick County","05000US48323",37155.0
2016,"Medina County","05000US48325",58333.0
2016,"Menard County","05000US48327",37917.0
2016,"Midland County, TX","05000US48329",71424.0
2016,"Milam County","05000US48331",39213.0
2016,"Mills County","05000US48333",44375.0
2016,"Mitchell County","05000US48335",51555.0
2016,"Montague County","05000US48337",46383.0
2016,"Montgomery County, TX","05000US48339",70805.0
2016,"Moore County","05000US48341",50552.0
2016,"Morris County","05000US48343",37902.0
2016,"Motley County","05000US48345",35433.0
2016,"Nacogdoches County","05000US48347",38915.0
2016,"Navarro County","05000US48349",43388.0
2016,"Newton County","05000US48351",36829.0
2016,"Nolan County","05000US48353",38411.0
2016,"Nueces County, TX","05000US48355",51882.0
2016,"Ochiltree County","05000US48357",50011.0
2016,"Oldham County","05000US48359",52292.0
2016,"Orange County","05000US48361",51443.0
2016,"Palo Pinto County","05000US48363",42824.0
2016,"Panola County","05000US48365",50712.0
2016,"Parker County, TX","05000US48367",67979.0
2016,"Parmer County","05000US48369",48589.0
2016,"Pecos County","05000US48371",51735.0
2016,"Polk County","05000US48373",40864.0
2016,"Potter County, TX","05000US48375",40340.0
2016,"Presidio County","05000US48377",33453.0
2016,"Rains County","05000US48379",50405.0
2016,"Randall County, TX","05000US48381",62635.0
2016,"Reagan County","05000US48383",59257.0
2016,"Real County","05000US48385",37059.0
2016,"Red River County","05000US48387",35016.0
2016,"Reeves County","05000US48389",46464.0
2016,"Refugio County","05000US48391",50145.0
2016,"Roberts County","05000US48393",72500.0
2016,"Robertson County","05000US48395",49142.0
2016,"Rockwall County","05000US48397",89161.0
2016,"Runnels County","05000US48399",41339.0
2016,"Rusk County","05000US48401",47424.0
2016,"Sabine County","05000US48403",32500.0
2016,"San Augustine County","05000US48405",29426.0
2016,"San Jacinto County","05000US48407",44878.0
2016,"San Patricio County","05000US48409",52659.0
2016,"San Saba County","05000US48411",40718.0
2016,"Schleicher County","05000US48413",59766.0
2016,"Scurry County","05000US48415",55661.0
2016,"Shackelford County","05000US48417",50285.0
2016,"Shelby County","05000US48419",36312.0
2016,"Sherman County","05000US48421",52969.0
2016,"Smith County, TX","05000US48423",48683.0
2016,"Somervell County","05000US48425",50562.0
2016,"Starr County","05000US48427",26682.0
2016,"Stephens County","05000US48429",45217.0
2016,"Sterling County","05000US48431",50156.0
2016,"Stonewall County","05000US48433",47969.0
2016,"Sutton County","05000US48435",54567.0
2016,"Swisher County","05000US48437",35167.0
2016,"Tarrant County, TX","05000US48439",60373.0
2016,"Taylor County, TX","05000US48441",47044.0
2016,"Terrell County","05000US48443",24821.0
2016,"Terry County","05000US48445",40407.0
2016,"Throckmorton County","05000US48447",39438.0
2016,"Titus County","05000US48449",45026.0
2016,"Tom Green County, TX","05000US48451",47637.0
2016,"Travis County, TX","05000US48453",64422.0
2016,"Trinity County","05000US48455",35865.0
2016,"Tyler County","05000US48457",45427.0
2016,"Upshur County","05000US48459",47724.0
2016,"Upton County","05000US48461",48220.0
2016,"Uvalde County","05000US48463",39011.0
2016,"Val Verde County","05000US48465",44170.0
2016,"Van Zandt County","05000US48467",46555.0
2016,"Victoria County","05000US48469",54697.0
2016,"Walker County","05000US48471",40090.0
2016,"Waller County","05000US48473",53508.0
2016,"Ward County","05000US48475",56796.0
2016,"Washington County","05000US48477",52718.0
2016,"Webb County, TX","05000US48479",38711.0
2016,"Wharton County","05000US48481",46445.0
2016,"Wheeler County","05000US48483",51082.0
2016,"Wichita County, TX","05000US48485",45371.0
2016,"Wilbarger County","05000US48487",43635.0
2016,"Willacy County","05000US48489",28817.0
2016,"Williamson County, TX","05000US48491",75935.0
2016,"Wilson County","05000US48493",68737.0
2016,"Winkler County","05000US48495",54261.0
2016,"Wise County","05000US48497",56396.0
2016,"Wood County","05000US48499",47814.0
2016,"Yoakum County","05000US48501",56655.0
2016,"Young County","05000US48503",46978.0
2016,"Zapata County","05000US48505",36976.0
2016,"Zavala County","05000US48507",26639.0
